order_id,sku,qty,unit_price
2056,A-11,1,15.27
2056,A-04,1,54.22
2056,A-01,1,43.17
2056,A-15,1,91.62
2056,A-12,1,57.88
2057,A-16,2,36.37
2057,A-13,1,79.39
2057,A-04,3,52.83
2057,A-04,2,54.53
2057,A-11,1,14.1
2058,A-17,1,109.41
2058,A-11,2,15.61
2058,A-17,1,112.2
2059,A-15,1,95.67
2060,A-10,1,103.79
2060,A-11,2,15.59
2060,A-05,2,73.08
2060,A-09,1,72.19
2061,A-11,3,15.84
2062,A-03,1,20.77
2062,A-03,1,19.38
2063,A-19,1,103.22
2063,A-19,2,106.93
2063,A-14,1,97.71
2063,A-03,1,22.13
2064,A-13,1,76.75
2064,A-01,1,39.91
2065,A-14,1,96.3
2065,A-07,1,112.44
2066,A-08,1,89.87
2067,A-18,1,16.73
2067,A-04,1,56.47
2067,A-16,1,33.46
2067,A-04,1,53.16
2068,A-12,1,58.6
2068,A-05,1,73.38
2068,A-07,1,112.59
2069,A-17,1,110.76
2069,A-06,1,11.72
2069,A-11,2,13.89
2069,A-06,1,12.84
2070,A-06,1,13.47
2070,A-11,1,13.3
2071,A-10,1,97.77
2071,A-03,2,22.4
2072,A-08,2,96.53
2072,A-19,1,108.15
2073,A-12,2,58.81
2073,A-15,1,97.91
2074,A-05,1,75.24
2074,A-06,1,16.33
2075,A-15,1,93.05
2076,A-01,1,40.77
2077,A-13,1,75.39
2077,A-18,2,20.73
2078,A-06,1,13.8
2079,A-04,1,55.35
2079,A-07,1,118.16
2079,A-07,1,113.65
2079,A-16,1,34.15
2080,A-02,1,22.18
2081,A-03,3,21.55
2082,A-11,1,17.42
2082,A-15,1,97.01
2082,A-03,1,22.34
2082,A-13,1,74.23
2083,A-19,1,109.26
2084,A-14,1,100.64
2084,A-16,2,38.4
2084,A-10,2,98.85
2084,A-04,1,55.96
2084,A-10,1,100.89
2085,A-08,1,90.94
2085,A-03,3,22.36
2085,A-10,1,102.11
2085,A-13,1,77.38
2086,A-20,1,119.6
2086,A-16,1,34.21
2086,A-17,1,113.38
2086,A-11,1,14.44
2086,A-15,2,92.12
2087,A-20,1,117.31
2087,A-20,1,118.17
2087,A-05,1,70.91
2087,A-10,1,104.2
2087,A-16,1,35.79
2088,A-18,2,19.79
2089,A-02,1,21.35
2089,A-11,1,14.55
2090,A-09,2,71.64
2090,A-01,1,38.46
2090,A-04,3,55.07
2090,A-01,1,38.32
2090,A-19,1,108.58
2091,A-01,2,39.34
2092,A-16,1,35.04
2092,A-18,3,18.02
2093,A-10,2,101.78
2093,A-17,1,115.78
2093,A-04,1,53.48
2094,A-04,1,55.3
2095,A-06,1,13.91
2096,A-12,3,58.59
2097,A-01,2,39.05
2098,A-06,1,13.93
2098,A-09,1,68.7
2099,A-06,1,13.73
2099,A-03,1,24.13
2100,A-19,1,112.68
2100,A-02,2,21.24
2100,A-15,1,96.59
2101,A-14,2,104.57
2101,A-15,1,94.67
2102,A-09,1,74.88
2102,A-08,2,90.24
2102,A-03,2,22.4
2103,A-19,2,107.85
2103,A-05,2,71.26
2104,A-16,1,39.03
2105,A-08,2,88.01
2106,A-13,1,76.64
2106,A-10,1,99.49
2106,A-09,2,69.83
2106,A-13,1,79.06
2107,A-11,1,14.77
2107,A-06,2,16.67
2108,A-03,1,21.88
2108,A-15,2,92.59
2108,A-04,1,53.34
2109,A-02,2,21.32
2109,A-12,1,60.26
2109,A-12,1,59.94
2109,A-04,2,53.64
2110,A-19,2,105.37
2110,A-16,1,40.65
2110,A-14,1,101.42
2111,A-02,1,20.6
2112,A-10,3,94.78
2112,A-08,1,91.55
2113,A-08,1,88.0
2114,A-04,1,54.0
2114,A-20,1,120.62
2115,A-16,2,35.87
2115,A-18,1,19.56
2115,A-01,1,39.58
2115,A-17,3,118.9
2115,A-16,1,34.9
2116,A-02,1,22.22
2117,A-18,1,19.28
2118,A-20,1,123.6
2119,A-08,1,92.26
2119,A-15,2,93.04
2119,A-13,1,74.61
2119,A-13,1,79.03
2119,A-17,2,117.73
2120,A-11,1,12.16
2120,A-17,2,115.17
2120,A-06,1,15.59
2120,A-08,2,90.03
2121,A-15,3,97.1
2121,A-19,2,101.13
2122,A-05,1,73.03
2122,A-07,1,115.82
2122,A-06,1,16.03
2122,A-10,1,94.41
2123,A-15,1,94.85
2123,A-01,2,36.82
2123,A-10,2,100.71
2124,A-14,1,102.98
2125,A-03,1,23.78
2125,A-03,1,22.42
2125,A-13,1,75.96
2125,A-02,2,24.0
2125,A-01,2,37.19
2126,A-01,1,38.12
2126,A-02,1,21.74
2126,A-04,1,52.74
2126,A-17,1,119.68
2127,A-01,1,38.33
2128,A-10,1,106.49
2128,A-19,1,111.47
2128,A-10,1,101.23
2129,A-07,3,105.49
2129,A-18,1,22.14
2129,A-06,1,11.64
2129,A-09,2,72.99
2129,A-06,1,14.14
2130,A-11,1,16.06
2130,A-13,1,76.61
2130,A-19,1,105.41
2130,A-06,1,15.03
2130,A-13,1,79.02
2131,A-09,1,76.07
2131,A-18,1,21.12
2131,A-17,1,111.76
2131,A-15,1,96.46
2132,A-05,3,72.36
2133,A-01,2,40.79
2133,A-03,1,22.94
2133,A-08,1,89.06
2133,A-18,2,17.07
2133,A-16,2,34.38
2134,A-09,1,73.93
2135,A-11,2,13.6
2135,A-06,2,14.71
2135,A-06,1,13.98
2136,A-02,1,24.14
2136,A-12,1,62.45
2136,A-06,1,14.27
2137,A-02,1,21.03
2137,A-01,1,38.26
2137,A-16,1,36.71
2138,A-08,2,95.52
2138,A-05,1,71.79
2138,A-20,1,122.91
2139,A-10,1,99.77
2139,A-02,1,23.55
2139,A-14,1,106.12
2139,A-08,2,91.43
2140,A-04,2,55.49
2140,A-15,1,96.86
2141,A-03,2,24.25
2141,A-15,1,97.3
2141,A-17,2,112.46
2141,A-16,2,36.01
2142,A-10,1,99.24
2143,A-06,2,13.81
2143,A-07,1,118.62
2143,A-14,2,99.54
2143,A-11,1,15.24
2144,A-16,1,37.28
2144,A-07,2,110.14
2144,A-14,1,97.48
2144,A-16,2,38.64
2145,A-03,2,19.77
2145,A-17,2,114.55
2146,A-03,1,23.01
2147,A-05,1,75.14
2148,A-10,2,101.94
2149,A-12,1,58.23
2149,A-16,2,37.29
2149,A-12,2,60.75
2149,A-18,1,18.93
2150,A-02,2,22.18
2151,A-05,2,72.57
2151,A-12,2,59.11
2151,A-04,1,56.1
2151,A-04,2,52.99
2152,A-17,2,115.58
2152,A-13,1,77.75
2152,A-15,1,95.4
2153,A-10,1,98.64
2153,A-01,1,35.16
2153,A-17,1,112.61
2154,A-02,1,21.49
2154,A-19,1,104.24
2154,A-05,3,70.14
2154,A-09,1,73.66
2155,A-18,1,17.45
2155,A-07,2,112.53
2155,A-05,1,77.36
2155,A-10,1,97.93
2156,A-20,1,118.63
2156,A-17,1,110.76
2156,A-19,2,106.18
2156,A-17,2,105.79
2156,A-07,1,117.03
2157,A-05,1,73.5
2157,A-02,1,20.53
2157,A-18,1,18.41
2157,A-09,2,71.69
2157,A-10,1,98.98
2158,A-20,1,116.48
2158,A-20,1,115.13
2158,A-04,1,54.09
2158,A-06,1,14.43
2159,A-05,1,75.12
2159,A-13,1,76.7
2159,A-10,1,100.0
2159,A-03,1,21.93
2159,A-13,1,77.06
2160,A-13,1,79.83
2160,A-03,1,21.78
2160,A-10,1,98.15
2160,A-18,2,19.64
2160,A-06,1,14.92
2161,A-12,2,58.24
2161,A-05,1,71.06
2162,A-16,1,36.72
2162,A-20,2,115.13
2163,A-20,2,117.68
2163,A-06,1,15.46
2163,A-17,1,113.94
2163,A-06,1,16.77
2163,A-17,1,113.46
2164,A-10,1,101.74
2164,A-03,2,22.78
2165,A-02,2,24.14
2165,A-15,1,91.67
2165,A-11,1,15.72
2165,A-10,1,102.17
2165,A-20,1,114.9
2166,A-06,2,17.12
2166,A-07,2,113.22
2166,A-02,1,21.33
2166,A-08,1,94.74
2166,A-06,2,16.55
2167,A-02,1,20.75
2168,A-06,1,16.31
2168,A-18,2,17.25
2169,A-11,3,13.33
2169,A-20,2,120.55
2169,A-04,1,56.57
2170,A-08,1,90.53
2171,A-18,2,20.05
2171,A-09,3,68.93
2172,A-11,1,17.29
2172,A-12,1,61.2
2173,A-10,1,98.02
2173,A-04,1,54.04
2173,A-09,2,73.6
2173,A-12,2,60.07
2173,A-10,2,94.32
2174,A-19,1,107.15
2174,A-13,1,75.17
2174,A-20,1,117.28
2175,A-08,2,93.84
2176,A-04,1,56.25
2176,A-10,3,99.72
2176,A-03,1,23.18
2177,A-17,1,116.58
2177,A-06,1,14.38
2177,A-03,2,24.83
2177,A-20,2,115.32
2178,A-14,2,99.93
2178,A-11,1,12.74
2178,A-10,2,100.2
2178,A-07,1,114.87
2178,A-10,2,97.25
2179,A-09,1,75.42
2179,A-18,1,20.35
2180,A-19,1,100.33
2180,A-05,2,77.96
2180,A-06,1,15.38
2181,A-15,1,93.86
2181,A-10,2,95.92
2181,A-11,1,12.63
2181,A-09,1,70.48
2182,A-09,3,70.9
2182,A-06,1,13.42
2182,A-15,1,95.97
2182,A-16,2,37.21
2182,A-04,1,54.29
2183,A-10,1,97.48
2184,A-14,2,105.77
2185,A-11,2,14.7
2185,A-01,2,38.85
2185,A-14,2,101.26
2185,A-11,1,10.05
2186,A-10,1,100.01
2186,A-04,3,56.24
2186,A-16,1,39.13
2186,A-20,1,110.0
2187,A-19,2,103.06
2187,A-03,1,23.88
2188,A-04,2,53.13
2188,A-05,1,75.97
2188,A-19,3,107.69
2188,A-10,1,101.08
2189,A-10,2,99.51
2189,A-17,1,109.16
2189,A-05,2,70.96
2189,A-18,1,21.45
2189,A-17,2,116.65
2190,A-03,2,20.73
2190,A-19,2,100.75
2191,A-19,1,103.91
2192,A-11,2,14.94
2192,A-11,2,15.33
2192,A-14,1,105.37
2192,A-13,2,75.77
2192,A-08,2,92.98
2193,A-12,1,62.09
2193,A-13,1,80.2
2193,A-17,2,111.98
2193,A-04,2,54.35
2193,A-10,1,101.47
2194,A-17,1,114.32
2194,A-16,1,35.94
2194,A-19,3,102.83
2195,A-06,1,16.25
2195,A-11,2,15.32
2195,A-04,1,54.67
2195,A-14,1,100.86
2195,A-09,1,74.43
2196,A-18,2,20.55
2196,A-17,1,113.07
2196,A-07,2,112.28
2196,A-18,1,19.06
2197,A-20,1,119.99
2197,A-10,2,96.27
2197,A-07,2,110.44
2197,A-10,1,100.14
2198,A-11,1,13.94
2199,A-20,2,110.96
2199,A-01,1,36.43
2199,A-20,1,116.43
2200,A-02,1,19.68
2200,A-13,1,78.34
2200,A-18,1,21.8
2200,A-12,1,61.89
2200,A-14,1,105.62
2201,A-06,2,12.05
2201,A-01,2,35.74
2201,A-20,2,114.14
2201,A-04,1,53.74
2201,A-14,2,103.71
2202,A-18,1,17.31
2202,A-11,1,14.79
2203,A-09,1,72.73
2203,A-15,1,94.29
2203,A-06,1,14.93
2203,A-17,1,112.18
2204,A-15,1,98.28
2204,A-18,2,20.94
2204,A-09,2,74.73
2204,A-13,1,74.07
2204,A-13,1,76.01
2205,A-13,1,74.61
2206,A-11,1,13.93
2206,A-06,1,13.05
2206,A-01,2,40.3
2207,A-05,1,75.46
2207,A-03,2,21.79
2207,A-08,1,95.54
2207,A-05,2,73.73
2208,A-06,1,13.91
2208,A-19,1,103.77
2209,A-06,2,14.15
2209,A-12,1,58.89
2210,A-18,1,20.06
2210,A-14,1,100.7
2210,A-04,1,54.99
2211,A-08,1,92.95
2211,A-14,2,98.14
2211,A-07,2,112.83
2211,A-16,1,37.05
2211,A-18,1,20.44
2212,A-01,1,39.28
2212,A-04,1,56.51
2212,A-18,2,18.42
2212,A-15,1,96.05
2213,A-13,3,83.76
2213,A-11,2,15.92
2213,A-04,2,56.67
2213,A-07,2,114.76
2213,A-12,1,55.57
2214,A-07,1,110.94
2214,A-10,1,97.06
2214,A-20,3,115.39
2214,A-10,2,103.85
2215,A-11,2,12.13
2216,A-03,2,22.52
2216,A-13,2,81.36
2217,A-11,1,13.51
2217,A-08,1,90.28
2218,A-14,1,95.06
2218,A-05,2,73.9
2218,A-09,1,73.58
2219,A-14,1,96.23
2219,A-04,2,57.19
2220,A-04,1,56.94
2220,A-09,1,75.64
2220,A-16,2,38.83
2220,A-03,1,23.84
2221,A-03,1,24.13
2221,A-16,1,33.65
2221,A-10,1,101.24
2222,A-12,1,56.52
2223,A-09,1,74.24
2223,A-11,1,12.64
2223,A-20,1,117.67
2223,A-13,2,76.45
2223,A-19,1,99.94
2224,A-03,1,24.0
2224,A-20,1,114.93
2225,A-10,1,99.03
2225,A-17,1,110.3
2225,A-12,1,60.93
2225,A-20,2,116.15
2226,A-07,2,116.57
2226,A-10,1,91.72
2227,A-18,2,22.81
2227,A-19,1,107.06
2227,A-14,2,106.24
2228,A-17,2,112.02
2228,A-18,1,19.28
2228,A-14,3,104.42
2229,A-08,2,89.87
2229,A-07,2,113.79
2230,A-11,2,13.03
2231,A-02,1,23.58
2232,A-10,1,99.11
2232,A-16,1,37.88
2232,A-03,1,24.96
2232,A-08,1,83.76
2233,A-01,1,36.97
2233,A-10,2,100.3
2233,A-12,2,57.43
2234,A-18,1,21.0
2235,A-06,2,12.4
2235,A-19,1,103.52
2235,A-01,2,39.83
2235,A-16,1,36.07
2236,A-02,1,22.62
2236,A-12,2,57.47
2236,A-09,2,79.19
2236,A-20,2,116.76
2237,A-18,3,18.38
2237,A-02,1,22.62
2238,A-10,1,102.97
2238,A-15,1,94.63
2238,A-13,1,77.73
2239,A-16,1,34.89
2240,A-18,2,19.74
2240,A-10,2,102.59
2240,A-01,1,41.42
2240,A-18,2,17.47
2240,A-19,1,102.65
2241,A-07,1,107.73
2242,A-14,1,100.83
2242,A-14,2,96.61
2243,A-04,1,52.21
2243,A-20,1,119.14
2243,A-16,1,36.96
2243,A-10,1,94.35
2244,A-17,2,123.61
2245,A-16,1,35.47
2245,A-01,2,40.99
2245,A-03,2,22.52
2245,A-19,1,102.16
2246,A-03,1,25.02
2246,A-14,1,100.39
2246,A-17,1,109.63
2246,A-16,1,40.16
2247,A-11,1,16.02
2247,A-06,1,13.96
2247,A-04,2,54.9
2247,A-09,2,73.09
2248,A-15,2,95.99
2248,A-14,2,97.05
2248,A-14,2,95.78
2248,A-13,1,77.83
2249,A-14,2,100.51
2249,A-07,1,111.21
2250,A-06,2,15.51
2251,A-18,1,18.18
2251,A-17,1,113.54
2252,A-15,1,92.91
2252,A-15,1,95.75
2252,A-11,1,14.26
2252,A-02,2,18.97
2253,A-11,1,14.3
2253,A-17,1,114.68
2253,A-03,1,23.15
2253,A-16,1,40.44
2254,A-20,1,122.92
2255,A-13,1,80.75
2255,A-08,2,91.58
2255,A-11,1,14.7
2255,A-15,2,96.4
2255,A-13,1,77.85
2256,A-11,1,14.66
2256,A-14,2,99.97
2257,A-10,2,106.21
2257,A-02,3,21.62
2257,A-16,1,36.14
2258,A-17,2,109.79
2258,A-09,1,69.29
2258,A-04,1,52.49
2259,A-02,2,21.35
2259,A-05,1,72.72
2260,A-01,1,38.74
2261,A-07,1,110.92
2261,A-04,3,54.73
2262,A-03,1,23.04
2262,A-07,1,115.48
2262,A-06,1,16.81
2262,A-14,1,103.66
2263,A-12,2,57.94
2263,A-19,2,101.68
2263,A-19,2,107.95
2263,A-03,1,24.12
2264,A-02,1,22.41
2264,A-16,1,36.78
2264,A-14,1,97.98
2264,A-18,1,17.04
2265,A-16,1,35.35
2265,A-20,1,124.9
2266,A-07,1,116.37
2267,A-10,2,97.53
2267,A-02,1,21.89
2267,A-09,3,71.1
2267,A-10,2,99.44
2268,A-17,1,113.99
2268,A-13,2,75.39
2268,A-02,1,21.78
2268,A-20,2,112.09
2269,A-11,2,16.87
2270,A-09,2,73.22
2270,A-05,1,73.02
2270,A-07,1,111.84
2270,A-15,1,93.71
2270,A-04,1,59.58
2271,A-01,1,40.13
2271,A-13,2,74.89
2271,A-10,1,101.05
2271,A-08,1,95.47
2271,A-07,3,115.22
2272,A-20,1,118.24
2272,A-07,1,107.94
2273,A-12,1,60.56
2273,A-03,1,24.58
2273,A-20,2,117.89
2273,A-05,1,74.75
2273,A-01,1,39.13
2274,A-19,2,105.77
2274,A-17,1,113.45
2274,A-18,1,19.87
2275,A-16,2,38.37
2275,A-20,2,117.47
2275,A-07,2,114.45
2276,A-10,2,96.89
2276,A-19,1,110.93
2276,A-11,1,11.61
2276,A-18,1,19.81
2277,A-06,1,13.62
2277,A-20,1,113.6
2277,A-01,2,37.99
2277,A-20,1,119.13
2277,A-06,1,16.94
2278,A-05,1,74.75
2278,A-06,2,13.6
2278,A-03,1,21.28
2278,A-06,1,11.62
2278,A-08,1,93.63
2279,A-08,2,90.4
2279,A-13,3,77.27
2279,A-15,1,94.26
2280,A-19,1,104.65
2280,A-05,1,73.27
2280,A-07,1,114.52
2281,A-02,1,19.39
2281,A-19,2,105.34
2281,A-19,1,102.58
2281,A-19,1,103.68
2281,A-18,1,18.15
2282,A-04,1,54.7
2283,A-16,1,36.53
2283,A-06,1,14.71
2284,A-12,1,61.13
2284,A-03,2,23.2
2284,A-07,1,110.66
2284,A-01,2,39.39
2284,A-05,1,70.04
2285,A-12,2,62.05
2285,A-17,1,110.53
2285,A-06,2,14.44
2285,A-15,1,94.5
2286,A-11,1,15.47
2286,A-17,1,114.4
2286,A-15,1,93.4
2286,A-01,1,38.09
2286,A-19,1,104.15
2287,A-03,1,22.3
2287,A-02,2,24.38
2288,A-06,1,16.89
2288,A-14,1,100.46
2289,A-08,1,90.85
2290,A-04,2,50.88
2290,A-10,1,101.6
2290,A-11,1,11.54
2290,A-18,1,21.04
2291,A-10,1,100.2
2292,A-15,2,93.94
2292,A-07,1,118.4
2292,A-13,1,77.24
2293,A-20,3,110.68
2293,A-07,1,108.4
2293,A-08,1,93.51
2294,A-05,1,72.96
2294,A-20,1,117.38
2294,A-05,1,77.17
2294,A-20,1,114.92
2295,A-11,1,16.85
2295,A-03,2,24.74
2295,A-10,1,105.63
2295,A-11,1,14.33
2295,A-06,1,13.95
2296,A-11,1,15.52
2296,A-05,1,74.0
2297,A-08,1,95.62
2298,A-12,1,58.19
2298,A-20,1,119.14
2299,A-01,2,40.1
2299,A-19,1,102.37
2299,A-10,1,106.04
2299,A-14,1,95.01
2299,A-03,1,22.67
2300,A-16,1,34.88
2300,A-03,1,23.42
2300,A-17,1,111.18
2300,A-13,1,77.52
2301,A-17,3,113.14
2301,A-03,2,21.45
2302,A-04,2,53.76
2303,A-02,1,22.29
2303,A-01,1,39.05
2304,A-06,2,15.24
2304,A-10,1,98.43
2304,A-02,2,22.83
2304,A-07,1,107.02
2305,A-19,1,104.89
2305,A-16,1,36.36
2305,A-17,3,119.58
2305,A-02,1,20.74
2306,A-03,1,21.32
2306,A-12,1,57.61
2307,A-09,1,73.13
2307,A-12,1,59.78
2307,A-06,1,14.85
2308,A-09,1,73.81
2308,A-12,2,56.71
2309,A-14,1,101.41
2309,A-11,2,15.47
2310,A-17,1,116.07
2310,A-18,1,16.27
2310,A-12,1,60.1
2311,A-20,2,120.04
2311,A-01,1,37.02
2311,A-08,1,89.51
2311,A-08,3,95.88
2311,A-10,1,99.35
2312,A-11,2,13.24
2312,A-03,2,22.84
2312,A-08,2,88.86
2312,A-03,2,21.78
2312,A-02,1,18.73
2313,A-08,1,95.13
2314,A-18,1,18.61
2315,A-13,2,76.33
2315,A-17,1,114.82
2315,A-18,1,16.51
2316,A-02,1,25.56
2317,A-16,1,35.83
2317,A-05,1,73.3
2317,A-05,1,73.06
2317,A-20,1,116.97
2317,A-18,2,18.42
2318,A-02,2,22.33
2318,A-18,1,21.42
2318,A-04,1,56.94
2319,A-19,2,106.59
2320,A-16,2,33.51
2320,A-11,1,14.44
2320,A-13,1,80.1
2320,A-06,1,16.5
2320,A-20,2,114.29
2321,A-11,1,15.36
2321,A-02,2,22.15
2321,A-08,1,93.59
2321,A-19,2,106.54
2322,A-01,1,37.72
2323,A-01,1,38.91
2323,A-15,1,95.96
2324,A-13,1,76.27
2324,A-20,1,119.65
2324,A-07,1,110.8
2324,A-16,1,37.92
2324,A-07,1,116.3
2325,A-04,1,53.64
2325,A-06,2,15.43
2325,A-03,1,22.48
2325,A-08,1,92.5
2325,A-17,1,113.07
2326,A-17,2,119.11
2326,A-03,1,23.2
2327,A-13,2,74.36
2327,A-10,2,98.33
2328,A-12,3,58.37
2329,A-05,1,69.09
2329,A-16,1,33.71
2329,A-06,1,16.25
2329,A-09,1,72.36
2330,A-16,1,38.33
2330,A-14,1,97.41
2330,A-13,1,77.96
2331,A-12,2,59.9
2331,A-18,1,18.9
2331,A-10,2,101.15
2331,A-03,1,23.56
2332,A-13,2,80.03
2332,A-17,1,119.25
2333,A-03,1,25.16
2333,A-02,3,19.01
2333,A-06,1,14.0
2334,A-15,3,95.36
2334,A-20,1,123.37
2335,A-16,1,36.15
2335,A-10,1,106.55
2335,A-14,1,99.31
2335,A-06,2,12.6
2335,A-20,1,117.6
2336,A-01,2,37.38
2336,A-13,2,73.24
2336,A-18,1,19.77
2336,A-15,1,91.83
2336,A-07,1,110.43
2337,A-16,1,37.14
2337,A-10,2,93.88
2337,A-18,1,18.76
2337,A-07,1,111.9
2338,A-03,2,19.89
2339,A-08,1,88.92
2339,A-04,1,56.29
2339,A-20,1,118.24
2339,A-20,1,115.54
2340,A-05,1,71.48
2340,A-05,1,69.72
2340,A-14,1,96.48
2340,A-06,1,15.45
2341,A-12,1,61.38
2341,A-04,2,55.82
2341,A-10,1,100.24
2342,A-13,1,74.33
2342,A-05,1,74.77
2342,A-09,2,73.58
2343,A-13,1,73.85
2343,A-01,1,39.51
2343,A-17,1,110.33
2343,A-03,1,22.3
2343,A-19,1,108.63
2344,A-03,1,24.05
2344,A-04,3,53.58
2344,A-13,2,75.44
2345,A-17,1,110.67
2345,A-08,1,93.15
2346,A-17,1,110.02
2346,A-14,1,107.11
2346,A-05,2,72.39
2346,A-19,1,103.87
2347,A-18,1,20.3
2347,A-03,2,22.22
2347,A-17,1,114.76
2347,A-01,2,38.38
2348,A-06,1,14.21
2348,A-16,1,38.79
2348,A-15,3,89.62
2349,A-08,1,94.33
2349,A-11,1,14.67
2349,A-12,1,62.3
2350,A-04,1,54.54
2350,A-14,2,103.24
2350,A-14,3,101.44
2350,A-14,1,102.34
2350,A-14,1,101.32
2351,A-03,3,23.24
2351,A-10,1,105.09
2351,A-05,1,67.59
2351,A-12,1,59.31
2351,A-07,2,120.32
2352,A-16,2,36.48
2352,A-06,2,16.31
2352,A-11,2,12.69
2353,A-01,2,35.49
2353,A-15,1,96.09
2354,A-13,1,81.73
2354,A-11,1,11.7
2354,A-02,1,21.57
2354,A-13,2,76.95
2355,A-12,2,60.88
2355,A-08,1,90.88
2355,A-09,2,76.68
2355,A-18,1,20.41
2356,A-18,1,20.89
2357,A-08,1,90.98
2357,A-10,1,103.64
2358,A-05,1,75.12
2358,A-03,1,20.04
2358,A-17,1,110.25
2358,A-10,1,95.44
2359,A-13,2,76.33
2359,A-01,1,37.53
2359,A-04,2,56.69
2359,A-02,1,20.18
2360,A-17,1,110.78
2361,A-09,1,70.39
2361,A-10,1,104.56
2361,A-19,1,109.18
2361,A-19,1,108.21
2362,A-19,1,101.82
2362,A-07,1,112.98
2363,A-05,1,75.08
2363,A-12,1,59.13
2363,A-01,1,40.23
2364,A-08,1,95.79
2365,A-12,1,63.08
2365,A-08,2,91.2
2366,A-13,2,74.56
2366,A-05,2,74.17
2367,A-16,1,36.39
2367,A-20,1,118.86
2367,A-17,1,114.88
2368,A-06,2,14.57
2368,A-11,1,17.02
2368,A-14,2,99.33
2368,A-04,2,56.44
2368,A-08,1,92.19
2369,A-08,1,93.16
2369,A-11,2,14.91
2369,A-04,1,56.0
2369,A-15,1,96.02
2369,A-20,1,113.8
2370,A-03,1,22.25
2371,A-16,2,34.48
2371,A-14,1,104.59
2371,A-16,2,36.29
2371,A-04,2,51.46
2372,A-20,1,114.69
2372,A-03,2,24.47
2372,A-08,3,94.81
2372,A-03,3,21.89
2373,A-16,1,33.97
2374,A-09,2,72.16
2374,A-08,1,92.02
2374,A-19,2,99.2
2375,A-17,1,107.61
2375,A-02,1,21.69
2376,A-06,2,11.86
2376,A-09,1,75.27
2376,A-08,2,91.81
2377,A-10,2,100.81
2377,A-08,2,90.81
2378,A-18,1,17.01
2379,A-02,1,21.48
2379,A-14,1,104.12
2379,A-08,1,89.08
2380,A-16,1,38.61
2380,A-13,1,75.87
2380,A-05,2,69.47
2381,A-03,1,23.44
2382,A-13,2,80.04
2382,A-14,1,100.43
2382,A-07,1,114.07
2382,A-05,1,74.55
2382,A-14,1,100.95
2383,A-06,1,12.37
2383,A-10,2,103.87
2383,A-04,1,53.76
2383,A-09,1,71.72
2384,A-12,1,57.83
2384,A-07,1,115.41
2384,A-05,1,76.82
2385,A-19,1,106.72
2385,A-12,2,57.82
2385,A-19,2,103.96
2385,A-04,1,53.93
2385,A-04,1,52.86
2386,A-04,2,53.78
2386,A-10,1,98.79
2387,A-06,2,14.66
2387,A-11,1,14.59
2387,A-17,1,116.16
2387,A-19,2,108.0
2388,A-16,2,35.57
2388,A-04,1,53.92
2388,A-01,1,36.47
2388,A-04,1,56.64
2388,A-03,1,23.88
2389,A-08,1,88.33
2389,A-12,1,58.87
2389,A-11,2,15.41
2390,A-12,3,57.61
2390,A-09,1,71.83
2390,A-11,1,12.66
2390,A-05,2,73.87
2390,A-07,2,112.0
2391,A-03,1,21.93
2391,A-11,1,14.14
2391,A-11,2,12.91
2391,A-16,1,36.61
2391,A-03,2,22.64
2392,A-08,1,93.87
2392,A-10,1,104.27
2392,A-07,1,112.29
2392,A-17,2,116.7
2392,A-07,1,112.5
2393,A-07,2,119.03
2393,A-18,1,18.58
2394,A-14,2,98.44
2394,A-12,2,59.52
2394,A-13,1,77.19
2394,A-13,2,79.3
2394,A-17,2,106.03
2395,A-17,3,110.79
2396,A-02,2,22.48
2396,A-13,2,80.19
2396,A-16,2,36.89
2397,A-11,3,12.85
2398,A-19,1,102.74
2398,A-13,1,79.93
2399,A-13,1,80.62
2399,A-13,2,76.39
2399,A-01,1,39.24
2399,A-08,2,89.73
2399,A-05,1,74.55
2400,A-04,1,54.64
2401,A-15,1,91.92
2401,A-12,2,58.94
2401,A-15,1,95.58
2402,A-10,1,94.32
2402,A-04,2,54.76
2402,A-13,1,76.25
2403,A-16,2,37.23
2403,A-01,1,41.32
2403,A-20,1,112.42
2404,A-12,2,63.34
2405,A-16,1,38.11
2405,A-11,1,13.85
2405,A-20,2,121.43
2405,A-16,1,37.86
2405,A-20,2,114.1
2406,A-08,1,93.98
2406,A-12,1,61.38
2406,A-15,1,92.31
2406,A-19,2,112.63
2406,A-20,1,119.49
2407,A-15,1,92.37
2407,A-03,1,22.73
2407,A-13,2,74.7
2408,A-03,1,22.79
2408,A-08,1,91.01
2408,A-19,1,109.36
2408,A-11,1,13.51
2408,A-18,1,17.3
2409,A-11,1,13.23
2409,A-13,1,77.84
2410,A-20,1,119.68
2410,A-17,3,114.32
2410,A-04,1,55.6
2411,A-18,1,18.92
2411,A-05,2,76.83
2412,A-13,1,79.78
2412,A-04,3,54.84
2413,A-02,1,20.57
2413,A-08,1,96.07
2413,A-16,2,39.6
2413,A-07,1,120.62
2414,A-04,2,54.05
2414,A-13,2,80.1
2414,A-17,1,110.82
2414,A-15,1,91.7
2414,A-18,1,20.19
2415,A-12,2,59.75
2416,A-10,1,99.56
2416,A-01,1,36.84
2416,A-03,2,20.56
2416,A-14,2,100.42
2416,A-15,1,97.59
2417,A-02,1,22.58
2418,A-02,1,21.77
2419,A-15,1,96.46
2419,A-07,1,113.45
2419,A-03,1,23.7
2419,A-10,3,101.32
