order_id,customer_id,order_ts,currency,total_amount
2611,151,2024-07-27T16:21:34,EUR,145.96
2612,155,2024-07-14T12:08:42,EUR,21.66
2613,192,2025-07-09T12:56:18,EUR,170.54
2614,242,2023-12-13T07:18:40,EUR,352.43
2615,179,2025-08-24T23:48:04,EUR,174.62
2616,206,2025-07-07T14:38:18,EUR,184.6
2617,82,2023-10-24T01:35:23,EUR,400.19
2618,179,2024-02-20T22:11:58,EUR,564.62
2619,239,2024-07-02T06:02:43,EUR,353.69
2620,135,2025-07-10T23:36:12,EUR,447.09
2621,163,2024-10-06T23:11:43,EUR,575.02
2622,73,2024-05-22T15:21:23,EUR,123.07
2623,173,2023-03-24T00:18:24,EUR,448.55
2624,81,2023-06-10T00:14:40,EUR,427.35
2625,225,2025-06-18T06:27:43,EUR,425.98
2626,72,2024-02-25T18:51:17,EUR,38.28
2627,67,2024-06-21T19:38:34,EUR,231.07
2628,69,2024-06-02T14:26:20,EUR,314.51
2629,175,2023-03-21T03:56:29,EUR,242.4
2630,189,2025-01-29T13:28:22,EUR,247.21
2631,208,2024-09-18T04:05:05,EUR,480.34
2632,224,2023-01-12T00:54:52,EUR,447.73
2633,214,2023-07-16T16:49:46,EUR,195.51
2634,67,2023-09-08T03:55:33,EUR,93.52
2635,138,2024-04-14T00:32:41,EUR,332.15
2636,64,2025-06-21T00:31:57,EUR,60.56
2637,21,2025-01-13T22:33:51,EUR,512.8
2638,204,2024-12-11T21:58:58,EUR,432.18
2639,184,2024-08-26T16:22:53,EUR,83.59
2640,47,2024-10-15T17:46:25,EUR,12.1
2641,8,2025-03-04T20:07:12,EUR,123.94
2642,232,2024-10-26T14:18:46,EUR,241.57
2643,30,2024-12-12T14:47:34,EUR,149.12
2644,67,2025-08-08T10:28:16,EUR,276.33
2645,36,2024-01-29T00:36:52,EUR,97.87
2646,1,2023-11-21T14:02:54,EUR,54.01
2647,37,2023-10-09T15:34:36,EUR,509.98
2648,232,2025-07-29T15:45:08,EUR,410.57
2649,188,2023-04-24T20:41:35,EUR,469.12
2650,201,2025-03-12T03:03:26,EUR,308.15
2651,1,2023-04-18T22:37:23,EUR,460.88
2652,35,2024-06-13T14:52:46,EUR,354.87
2653,104,2025-07-27T10:06:00,EUR,201.38
2654,34,2025-01-23T01:51:41,EUR,235.82
2655,206,2023-03-06T06:38:55,EUR,264.16
2656,4,2023-02-12T13:50:21,EUR,552.69
2657,223,2023-06-24T11:24:21,EUR,152.14
2658,75,2023-09-10T01:22:42,EUR,348.9
2659,72,2025-05-07T09:46:42,EUR,174.14
2660,142,2024-12-23T19:41:00,EUR,329.26
2661,173,2024-05-24T20:13:19,EUR,47.94
2662,34,2023-10-30T16:09:16,EUR,36.2
2663,61,2023-12-24T11:26:10,EUR,539.07
2664,123,2025-06-29T11:27:11,EUR,75.46
2665,66,2024-12-14T22:37:27,EUR,269.21
2666,145,2023-02-01T00:46:46,EUR,369.84
2667,162,2024-10-21T10:24:41,EUR,26.56
2668,124,2025-08-31T15:34:39,EUR,206.5
2669,102,2025-08-01T07:16:11,EUR,473.13
2670,66,2024-06-01T01:52:01,EUR,214.91
2671,218,2024-06-11T03:34:15,EUR,247.73
2672,111,2024-11-08T18:22:51,EUR,668.01
2673,34,2024-07-13T23:46:30,EUR,368.71
2674,206,2025-03-14T17:11:18,EUR,219.37
2675,27,2024-03-23T04:17:32,EUR,177.65
2676,231,2024-01-18T02:55:48,EUR,338.63
2677,39,2023-12-28T20:10:40,EUR,839.09
2678,145,2025-02-08T07:38:16,EUR,416.12
2679,158,2024-05-23T14:12:04,EUR,206.2
2680,13,2024-04-29T07:58:12,EUR,171.79
2681,147,2024-11-30T03:06:28,EUR,178.26
2682,19,2024-04-22T18:53:12,EUR,464.0
2683,214,2023-01-18T01:02:22,EUR,302.46
2684,81,2023-02-21T18:30:14,EUR,135.29
2685,23,2024-08-12T01:17:49,EUR,309.25
2686,74,2024-03-20T00:16:35,EUR,463.8
2687,200,2024-04-06T02:28:03,EUR,562.09
2688,148,2025-03-01T13:32:29,EUR,771.35
2689,244,2024-03-09T11:30:22,EUR,388.78
2690,22,2023-02-09T05:14:05,EUR,304.64
2691,191,2025-06-07T14:50:52,EUR,434.73
2692,59,2023-04-05T16:55:35,EUR,418.84
2693,210,2023-04-29T00:28:14,EUR,148.61
2694,206,2023-12-14T13:58:57,EUR,286.17
2695,82,2024-07-14T15:17:11,EUR,409.91
2696,98,2023-05-28T17:12:30,EUR,123.13
2697,75,2023-09-10T20:47:10,EUR,344.71
2698,185,2023-01-07T16:42:06,EUR,260.99
2699,241,2024-07-07T05:34:49,EUR,320.4
2700,93,2025-02-14T13:48:09,EUR,320.8
2701,18,2025-08-26T04:20:53,EUR,441.95
2702,209,2023-01-10T10:13:42,EUR,25.14
2703,88,2023-07-09T21:20:40,EUR,341.57
2704,134,2023-05-27T13:42:03,EUR,44.62
2705,121,2023-07-07T09:57:48,EUR,42.0
2706,156,2024-02-09T18:14:34,EUR,386.22
2707,121,2025-03-30T10:04:48,EUR,286.55
2708,107,2023-05-04T11:56:56,EUR,334.9
2709,155,2023-02-12T03:36:11,EUR,269.13
2710,196,2024-01-17T21:32:19,EUR,475.55
2711,82,2025-04-18T17:14:54,EUR,181.08
2712,51,2025-03-13T01:13:54,EUR,76.85
2713,177,2023-04-26T00:18:13,EUR,228.16
2714,112,2025-07-28T00:43:30,EUR,95.17
2715,165,2024-07-02T21:19:18,EUR,250.81
2716,218,2023-04-16T20:03:40,EUR,246.49
2717,161,2024-01-19T08:37:46,EUR,130.06
2718,217,2025-03-24T02:46:15,EUR,21.6
2719,183,2023-08-05T21:35:05,EUR,205.2
2720,175,2024-06-16T01:17:10,EUR,177.88
2721,213,2023-01-26T09:54:50,EUR,254.14
2722,13,2024-07-02T16:35:55,EUR,16.16
2723,11,2024-10-21T18:57:20,EUR,219.14
2724,196,2025-01-17T16:00:46,EUR,115.44
2725,25,2025-04-15T05:49:17,EUR,285.17
2726,201,2024-07-31T09:08:36,EUR,808.82
2727,84,2023-01-29T12:38:42,EUR,126.64
2728,211,2025-08-09T21:54:19,EUR,406.58
2729,37,2025-04-21T21:27:05,EUR,285.38
2730,145,2025-03-21T07:12:36,EUR,527.85
2731,246,2025-08-17T09:34:39,EUR,447.98
2732,103,2023-01-20T22:35:07,EUR,74.69
2733,41,2023-12-25T19:05:06,EUR,123.16
2734,47,2025-05-06T09:14:23,EUR,378.28
2735,146,2024-04-13T11:26:55,EUR,24.54
2736,206,2023-05-24T05:28:08,EUR,516.44
2737,124,2025-01-25T22:16:38,EUR,57.52
2738,233,2024-05-24T18:00:49,EUR,72.24
2739,229,2024-04-26T04:33:16,EUR,54.18
2740,100,2023-11-24T23:43:26,EUR,37.83
2741,130,2023-02-24T20:30:00,EUR,407.15
2742,166,2023-06-25T13:36:10,EUR,689.26
2743,54,2023-09-14T08:13:43,EUR,381.16
2744,214,2025-01-15T04:28:19,EUR,334.29
2745,109,2023-07-19T23:40:06,EUR,102.96
2746,173,2023-08-22T01:48:28,EUR,234.3
2747,162,2024-07-30T16:24:55,EUR,693.32
2748,8,2023-02-06T00:04:51,EUR,213.38
2749,18,2025-07-01T00:17:06,EUR,416.3
2750,28,2023-10-18T09:32:53,EUR,70.04
2751,236,2024-08-05T08:52:05,EUR,280.37
2752,65,2025-01-26T08:12:19,EUR,117.88
2753,21,2023-11-03T04:41:31,EUR,215.02
2754,235,2024-06-11T18:10:20,EUR,469.77
2755,57,2024-06-21T08:09:20,EUR,90.03
2756,118,2023-02-08T01:04:53,EUR,207.52
2757,138,2024-09-16T03:34:12,EUR,103.49
2758,44,2023-11-01T01:38:54,EUR,611.84
2759,53,2023-01-28T01:32:57,EUR,142.1
2760,46,2023-07-23T12:23:00,EUR,201.64
2761,102,2025-08-18T18:45:41,EUR,667.35
2762,81,2024-07-18T00:15:09,EUR,742.04
2763,138,2023-01-09T12:59:14,EUR,447.98
2764,153,2025-05-17T11:09:54,EUR,328.81
2765,111,2025-05-31T23:57:25,EUR,134.77
2766,17,2023-03-10T16:24:21,EUR,179.43
2767,116,2024-05-08T07:34:47,EUR,132.06
2768,29,2023-05-12T14:00:56,EUR,631.74
2769,228,2024-06-01T07:49:13,EUR,320.73
2770,188,2024-09-03T21:14:40,EUR,368.54
2771,84,2025-05-15T21:32:38,EUR,245.73
2772,156,2025-05-07T15:11:11,EUR,500.73
2773,175,2023-02-22T11:04:48,EUR,284.25
2774,104,2023-11-21T00:35:39,EUR,83.7
2775,186,2024-10-27T02:26:19,EUR,189.45
2776,27,2024-10-01T01:05:57,EUR,304.59
2777,181,2024-11-21T05:22:49,EUR,166.47
2778,187,2024-01-12T19:40:30,EUR,437.23
2779,222,2025-02-13T15:02:29,EUR,779.04
2780,135,2025-05-22T12:47:27,EUR,260.94
2781,224,2024-08-22T10:29:08,EUR,323.09
2782,153,2025-06-11T19:44:57,EUR,287.8
2783,7,2023-08-05T00:29:39,EUR,297.15
2784,57,2024-02-10T02:52:59,EUR,492.49
2785,16,2023-10-06T00:07:43,EUR,245.82
2786,43,2023-12-02T21:49:40,EUR,212.61
2787,228,2025-05-01T15:18:36,EUR,141.9
2788,135,2023-07-31T12:32:35,EUR,448.8
2789,111,2025-08-18T21:42:10,EUR,329.73
2790,201,2025-02-20T02:38:23,EUR,356.97
2791,75,2025-05-08T03:41:59,EUR,331.76
2792,225,2024-09-08T05:40:38,EUR,195.11
2793,217,2024-05-06T20:17:59,EUR,303.76
2794,200,2023-06-08T19:36:34,EUR,433.24
2795,157,2024-04-16T12:28:24,EUR,86.31
2796,157,2024-04-19T07:48:49,EUR,295.15
2797,156,2023-08-20T04:42:52,EUR,37.18
2798,79,2023-09-09T12:36:38,EUR,383.89
2799,172,2023-09-17T16:51:20,EUR,709.56
2800,119,2023-07-15T20:03:16,EUR,182.01
2801,56,2024-10-19T18:47:13,EUR,701.89
2802,75,2024-10-13T10:55:23,EUR,171.76
2803,22,2025-05-18T23:53:52,EUR,502.07
2804,59,2023-12-08T20:49:29,EUR,254.27
2805,236,2025-02-24T13:38:49,EUR,221.34
2806,185,2023-06-21T05:22:32,EUR,547.19
2807,138,2023-05-12T14:02:34,EUR,477.26
2808,45,2024-10-03T10:15:40,EUR,349.16
2809,181,2024-06-28T13:28:07,EUR,314.75
2810,68,2024-10-16T11:18:06,EUR,356.55
2811,95,2025-06-07T20:01:31,EUR,244.43
2812,203,2024-05-07T09:05:46,EUR,72.6
2813,65,2023-03-13T16:37:04,EUR,216.2
2814,175,2024-07-12T12:53:07,EUR,886.65
2815,102,2024-04-05T01:03:19,EUR,407.22
2816,182,2023-03-03T13:18:51,EUR,225.96
2817,57,2025-01-22T16:05:02,EUR,237.82
2818,159,2023-05-05T06:18:21,EUR,540.31
2819,242,2023-05-10T01:49:13,EUR,176.14
2820,241,2024-01-25T19:22:44,EUR,277.79
2821,84,2023-10-22T08:58:27,EUR,340.19
2822,105,2024-05-20T17:22:18,EUR,21.89
2823,248,2024-04-06T01:19:49,EUR,640.46
2824,161,2024-07-05T04:51:45,EUR,517.98
2825,15,2024-06-06T20:11:11,EUR,487.81
2826,61,2024-07-29T04:58:33,EUR,514.0
2827,21,2024-11-13T23:31:16,EUR,149.34
2828,134,2024-06-23T13:44:29,EUR,501.52
2829,210,2025-02-14T23:01:33,EUR,86.38
2830,202,2024-09-20T19:58:21,EUR,225.39
2831,3,2024-04-17T05:40:45,EUR,171.31
2832,6,2024-02-04T18:03:08,EUR,543.08
2833,8,2025-07-20T00:35:54,EUR,438.36
2834,108,2024-08-19T11:26:08,EUR,592.49
2835,240,2024-08-14T04:45:00,EUR,431.68
2836,50,2024-05-13T20:07:38,EUR,105.16
2837,95,2023-05-23T08:35:55,EUR,89.95
2838,70,2025-01-22T18:40:40,EUR,381.56
2839,16,2024-07-27T14:08:03,EUR,41.17
2840,99,2023-01-22T01:56:07,EUR,58.91
2841,64,2025-02-10T12:06:18,EUR,400.09
2842,90,2023-12-16T22:47:20,EUR,245.42
2843,76,2024-04-19T07:47:22,EUR,62.63
2844,101,2024-10-15T01:32:01,EUR,482.58
2845,19,2024-06-10T00:17:58,EUR,55.85
2846,102,2024-10-09T16:52:33,EUR,714.11
2847,154,2024-12-06T09:23:17,EUR,1024.71
2848,4,2025-04-19T16:29:31,EUR,496.13
2849,115,2024-10-26T18:08:28,EUR,113.77
2850,59,2024-07-15T06:45:16,EUR,207.34
2851,98,2024-06-21T10:12:32,EUR,337.89
2852,107,2025-02-04T09:05:19,EUR,86.53
2853,194,2023-12-30T09:25:10,EUR,324.95
2854,8,2023-09-27T12:01:16,EUR,551.77
2855,106,2024-02-10T03:27:03,EUR,344.71
2856,222,2024-10-22T15:23:09,EUR,451.71
2857,65,2024-05-29T12:35:50,EUR,359.22
2858,81,2023-11-17T14:50:34,EUR,774.06
2859,84,2023-05-09T12:23:51,EUR,606.53
2860,242,2024-07-23T12:43:08,EUR,370.73
2861,86,2024-04-08T00:24:11,EUR,232.5
2862,137,2024-03-25T07:18:33,EUR,337.76
2863,36,2024-10-22T02:52:20,EUR,344.62
2864,220,2024-05-08T11:06:17,EUR,95.49
2865,171,2025-01-06T01:07:32,EUR,247.54
2866,216,2024-03-31T20:13:47,EUR,441.53
2867,104,2023-08-02T08:39:29,EUR,308.18
2868,55,2024-05-17T15:24:55,EUR,241.68
2869,176,2023-03-23T23:40:10,EUR,548.23
2870,22,2024-08-26T11:45:06,EUR,534.82
2871,108,2023-11-04T09:49:00,EUR,389.12
2872,173,2024-01-15T12:50:16,EUR,180.65
2873,182,2024-10-22T04:52:42,EUR,305.85
2874,34,2024-11-10T02:34:07,EUR,177.21
2875,89,2024-07-01T04:58:04,EUR,347.75
2876,71,2024-06-03T03:45:06,EUR,113.9
2877,212,2023-08-01T00:19:00,EUR,94.74
2878,94,2024-08-28T07:02:58,EUR,194.43
2879,99,2024-10-29T12:56:16,EUR,400.34
2880,103,2024-12-27T21:25:46,EUR,414.97
2881,90,2024-10-26T16:24:45,EUR,60.16
2882,17,2023-11-10T03:05:53,EUR,321.1
2883,173,2023-02-19T18:41:55,EUR,149.68
2884,93,2023-03-20T05:53:23,EUR,152.72
2885,181,2025-01-07T03:02:50,EUR,301.42
2886,82,2023-01-19T22:37:55,EUR,92.19
2887,193,2023-07-23T11:04:25,EUR,289.27
2888,154,2024-08-18T23:31:56,EUR,362.08
2889,148,2024-02-05T08:25:23,EUR,100.28
2890,87,2023-10-24T04:03:21,EUR,150.44
2891,59,2023-04-15T12:42:50,EUR,20.15
2892,41,2024-01-17T18:33:12,EUR,58.26
2893,133,2023-08-26T01:25:13,EUR,195.7
2894,193,2025-08-01T02:12:32,EUR,274.48
2895,22,2023-03-03T01:57:00,EUR,141.0
2896,169,2024-10-06T04:53:48,EUR,115.97
2897,68,2025-08-08T13:46:44,EUR,212.58
2898,139,2023-02-10T23:50:15,EUR,202.98
2899,179,2025-04-10T01:56:50,EUR,92.92
2900,76,2024-03-12T06:28:41,EUR,361.38
2901,115,2023-03-03T22:37:06,EUR,516.89
2902,109,2024-04-07T07:48:11,EUR,196.0
2903,199,2025-08-07T04:23:10,EUR,405.27
2904,247,2024-03-21T05:31:50,EUR,113.71
2905,154,2025-05-22T19:46:47,EUR,162.22
2906,133,2024-10-18T01:49:08,EUR,153.37
2907,206,2024-06-13T22:52:06,EUR,567.26
2908,106,2024-11-21T08:20:35,EUR,39.33
2909,143,2024-10-20T22:45:05,EUR,349.13
2910,116,2025-04-23T03:07:24,EUR,155.26
2911,221,2023-09-21T21:58:31,EUR,283.95
2912,41,2024-12-19T01:10:07,EUR,100.03
2913,147,2023-01-03T14:36:31,EUR,206.88
2914,103,2023-03-19T12:42:21,EUR,249.62
2915,156,2024-07-02T22:10:53,EUR,96.82
2916,249,2023-11-20T11:51:31,EUR,23.0
2917,122,2023-06-13T06:34:54,EUR,94.67
2918,227,2023-12-11T00:24:04,EUR,596.55
2919,129,2023-06-07T04:29:54,EUR,410.03
2920,111,2024-12-09T05:03:22,EUR,496.54
2921,40,2025-03-25T19:32:14,EUR,194.63
2922,189,2024-02-02T15:26:27,EUR,161.42
2923,226,2024-03-16T01:34:15,EUR,360.13
2924,234,2024-09-02T19:58:59,EUR,231.82
2925,67,2025-02-17T10:23:29,EUR,337.68
2926,185,2024-01-25T22:55:18,EUR,260.74
2927,181,2023-03-02T18:24:55,EUR,15.4
2928,116,2025-08-01T09:51:18,EUR,582.1
2929,109,2023-11-11T05:21:08,EUR,304.01
2930,95,2023-05-23T12:13:49,EUR,526.36
2931,181,2025-02-11T19:59:57,EUR,385.73
2932,169,2023-01-01T13:52:56,EUR,130.17
2933,249,2025-07-04T23:22:45,EUR,150.96
2934,101,2023-08-06T15:28:56,EUR,134.57
2935,138,2024-10-11T05:29:11,EUR,513.6
2936,135,2025-03-10T06:15:02,EUR,370.32
2937,166,2024-05-16T14:33:56,EUR,144.36
2938,61,2024-08-02T22:51:46,EUR,160.46
2939,128,2023-03-15T06:20:34,EUR,259.52
2940,86,2024-06-10T16:05:02,EUR,180.95
2941,196,2023-10-03T13:37:41,EUR,369.79
2942,243,2023-12-04T21:22:06,EUR,300.79
2943,164,2024-04-26T21:16:24,EUR,291.52
2944,197,2024-03-26T19:39:56,EUR,169.83
2945,87,2025-02-28T10:47:21,EUR,251.97
2946,50,2024-09-28T01:11:25,EUR,116.88
2947,101,2023-05-20T20:45:35,EUR,265.79
2948,155,2023-01-18T17:17:44,EUR,512.57
2949,126,2025-03-11T18:04:22,EUR,316.64
2950,16,2023-07-31T04:22:15,EUR,92.22
2951,22,2025-06-23T11:43:16,EUR,168.27
2952,54,2023-08-25T19:58:40,EUR,109.11
2953,16,2025-03-04T04:02:02,EUR,383.56
2954,247,2024-10-20T12:14:22,EUR,140.22
2955,170,2024-07-04T08:35:06,EUR,428.93
2956,162,2025-05-24T17:12:29,EUR,23.79
2957,9,2025-07-25T21:02:08,EUR,385.78
2958,139,2023-06-20T16:59:11,EUR,350.04
2959,10,2024-10-14T01:45:57,EUR,56.2
2960,249,2025-06-11T19:25:04,EUR,138.18
2961,68,2024-08-05T00:56:15,EUR,490.95
2962,180,2023-12-22T21:36:46,EUR,127.91
2963,153,2023-09-03T15:17:14,EUR,493.32
2964,149,2024-03-11T18:11:49,EUR,141.26
2965,241,2024-11-19T17:00:48,EUR,234.44
2966,191,2024-03-17T22:51:04,EUR,648.73
2967,51,2023-07-02T10:28:32,EUR,333.37
2968,233,2024-07-16T09:42:22,EUR,166.61
2969,88,2023-05-18T22:42:09,EUR,388.6
2970,104,2023-08-11T22:48:06,EUR,178.27
2971,123,2025-01-02T22:53:52,EUR,535.65
2972,239,2023-12-19T17:10:46,EUR,310.42
2973,122,2024-05-23T14:07:34,EUR,72.56
2974,126,2023-02-12T10:58:00,EUR,595.33
2975,81,2024-01-20T18:54:20,EUR,191.19
2976,73,2023-03-21T03:16:28,EUR,25.98
2977,70,2024-03-18T05:34:11,EUR,336.07
2978,52,2023-02-23T12:03:00,EUR,402.98
2979,3,2024-11-10T12:46:54,EUR,181.92
2980,49,2024-02-17T22:20:59,EUR,225.53
2981,112,2024-04-21T18:06:46,EUR,108.17
2982,192,2023-10-02T06:52:50,EUR,134.12
2983,218,2023-12-04T07:13:18,EUR,396.23
2984,100,2023-09-04T08:19:43,EUR,487.53
2985,96,2025-02-19T03:35:27,EUR,304.78
2986,196,2024-04-10T01:00:01,EUR,271.98
2987,113,2023-02-15T19:06:18,EUR,313.14
2988,116,2024-07-21T14:10:47,EUR,191.95
2989,78,2025-03-16T07:05:29,EUR,240.7
2990,33,2023-03-16T22:02:53,EUR,95.16
2991,162,2023-01-09T00:28:44,EUR,357.23
2992,247,2025-03-17T11:16:19,EUR,282.05
2993,216,2025-05-13T12:25:30,EUR,629.28
2994,157,2023-08-19T01:35:14,EUR,150.04
2995,134,2025-01-24T14:49:28,EUR,153.3
2996,225,2024-04-16T11:31:51,EUR,123.22
2997,83,2023-08-27T09:22:08,EUR,551.65
2998,197,2024-11-02T19:15:27,EUR,610.47
2999,134,2025-07-21T05:46:39,EUR,473.58
3000,190,2025-01-14T00:28:02,EUR,340.06
3001,204,2024-02-01T13:23:27,EUR,17.46
3002,123,2023-08-04T19:02:02,EUR,198.16
3003,202,2023-02-20T20:44:03,EUR,74.74
3004,95,2023-01-02T10:49:15,EUR,216.68
3005,151,2023-07-21T07:25:53,EUR,241.87
3006,120,2023-07-14T09:44:53,EUR,185.74
3007,115,2023-03-17T08:00:56,EUR,549.5
3008,229,2024-02-22T03:32:23,EUR,598.85
3009,7,2023-01-19T01:15:57,EUR,215.01
3010,184,2024-04-04T14:52:50,EUR,308.03
3011,114,2024-10-15T23:21:26,EUR,306.74
3012,83,2023-05-29T19:14:58,EUR,650.8
3013,210,2025-06-02T08:20:31,EUR,388.26
3014,72,2025-05-25T07:57:36,EUR,281.71
3015,12,2023-11-14T06:53:49,EUR,346.02
3016,53,2023-07-15T05:54:12,EUR,135.94
3017,27,2023-09-26T16:57:47,EUR,489.57
3018,145,2024-11-24T09:51:52,EUR,502.47
3019,156,2024-08-07T07:59:00,EUR,276.05
3020,118,2023-05-05T18:21:46,EUR,123.5
3021,33,2023-08-13T02:38:53,EUR,56.78
3022,50,2024-04-22T18:29:14,EUR,458.49
3023,194,2025-06-08T21:13:01,EUR,339.68
3024,47,2023-11-17T04:27:18,EUR,32.74
3025,196,2024-10-23T02:57:36,EUR,284.82
3026,141,2023-06-29T13:04:19,EUR,313.41
3027,182,2025-01-02T13:37:10,EUR,120.7
3028,79,2024-07-25T06:39:09,EUR,285.52
3029,215,2024-08-23T16:36:34,EUR,275.14
3030,128,2023-02-16T17:13:25,EUR,20.54
3031,221,2024-01-14T22:28:07,EUR,409.04
3032,148,2024-09-26T00:00:23,EUR,390.38
3033,82,2023-07-07T12:42:38,EUR,78.41
3034,202,2024-02-26T14:21:28,EUR,529.52
3035,57,2024-07-24T16:57:43,EUR,473.63
3036,218,2024-09-19T04:06:21,EUR,376.71
3037,157,2024-02-20T06:59:21,EUR,503.13
3038,17,2024-04-10T20:27:45,EUR,725.94
3039,6,2025-04-01T22:39:53,EUR,385.77
3040,69,2024-05-22T10:02:03,EUR,34.42
3041,62,2025-08-09T04:55:32,EUR,340.62
3042,82,2025-04-27T18:43:37,EUR,126.41
3043,212,2025-03-30T03:46:48,EUR,122.99
3044,177,2023-05-18T21:42:50,EUR,465.22
3045,177,2024-07-27T18:24:06,EUR,231.01
3046,131,2025-06-05T11:31:21,EUR,334.91
3047,98,2024-12-11T08:16:24,EUR,214.61
3048,35,2025-07-10T07:37:51,EUR,28.92
3049,2,2023-11-05T18:48:27,EUR,253.7
3050,24,2023-01-26T03:45:13,EUR,209.81
3051,166,2025-07-30T14:35:05,EUR,56.22
3052,171,2023-03-22T00:24:22,EUR,203.42
3053,39,2025-02-27T10:26:34,EUR,128.15
3054,157,2025-08-16T00:38:06,EUR,240.57
3055,230,2023-10-18T00:21:39,EUR,213.91
3056,219,2024-02-17T11:16:35,EUR,313.27
3057,108,2025-05-15T01:25:49,EUR,782.01
3058,53,2025-01-21T03:44:33,EUR,242.87
3059,150,2023-02-14T09:26:38,EUR,223.48
3060,27,2024-10-17T12:04:24,EUR,536.62
3061,225,2025-02-24T17:20:31,EUR,355.88
3062,48,2023-01-21T06:02:16,EUR,328.43
3063,187,2023-07-14T18:42:03,EUR,401.78
3064,2,2025-06-05T10:00:35,EUR,472.43
3065,65,2024-08-27T06:26:33,EUR,76.26
3066,217,2025-07-09T01:04:52,EUR,431.49
3067,79,2025-06-03T02:36:05,EUR,544.5
3068,179,2024-02-02T09:00:31,EUR,433.56
3069,149,2025-01-22T05:56:10,EUR,281.74
3070,248,2023-01-11T04:17:39,EUR,404.39
3071,98,2025-08-14T08:57:16,EUR,348.19
3072,28,2023-05-04T14:35:44,EUR,277.67
3073,113,2024-06-11T14:24:44,EUR,372.65
3074,68,2023-06-04T04:16:48,EUR,284.95
3075,137,2024-09-26T00:24:03,EUR,105.24
3076,83,2023-03-28T04:22:33,EUR,55.3
3077,164,2023-12-13T18:34:48,EUR,250.76
3078,237,2023-02-21T17:29:13,EUR,226.09
3079,160,2025-03-16T19:53:03,EUR,332.6
3080,6,2024-02-15T10:55:43,EUR,515.11
3081,166,2024-02-09T19:05:52,EUR,303.17
3082,74,2024-02-18T14:04:33,EUR,623.3
3083,27,2024-12-24T00:26:25,EUR,491.44
3084,163,2025-01-18T11:43:47,EUR,155.88
3085,85,2024-02-17T12:41:34,EUR,332.72
3086,153,2025-05-23T09:22:54,EUR,195.94
3087,15,2023-08-25T05:43:31,EUR,499.2
3088,93,2024-09-24T15:10:50,EUR,147.3
3089,73,2023-02-13T23:49:46,EUR,184.67
3090,154,2024-06-02T01:52:27,EUR,93.25
3091,17,2025-02-15T18:30:02,EUR,19.57
3092,121,2024-12-18T02:19:20,EUR,577.4
3093,170,2024-10-26T12:12:33,EUR,348.5
3094,212,2025-04-01T10:41:48,EUR,25.74
3095,168,2024-08-08T02:33:20,EUR,99.02
3096,245,2023-05-03T18:53:10,EUR,66.51
3097,111,2023-09-20T00:54:11,EUR,239.58
3098,47,2024-08-30T12:15:28,EUR,93.89
3099,249,2025-02-25T01:52:45,EUR,351.65
3100,69,2024-12-29T00:22:02,EUR,337.67
3101,176,2023-09-02T11:44:33,EUR,256.52
3102,40,2024-07-06T07:44:10,EUR,322.06
3103,61,2025-07-09T17:02:41,EUR,172.05
3104,195,2024-10-07T07:48:09,EUR,377.54
3105,161,2025-04-06T06:25:14,EUR,616.89
3106,16,2025-07-16T01:20:17,EUR,165.35
3107,94,2024-11-26T11:34:07,EUR,216.26
3108,247,2024-05-10T07:52:49,EUR,288.32
3109,38,2024-02-16T19:29:02,EUR,226.29
3110,19,2023-04-13T03:25:50,EUR,124.23
3111,77,2023-10-02T09:01:43,EUR,120.4
3112,174,2024-11-07T14:36:21,EUR,491.91
3113,65,2023-06-16T21:15:34,EUR,443.19
3114,120,2025-07-29T00:01:30,EUR,222.84
3115,238,2024-05-24T07:38:47,EUR,466.24
3116,179,2024-12-22T14:59:20,EUR,599.8
3117,134,2025-07-07T02:05:30,EUR,658.22
3118,89,2025-07-26T05:06:56,EUR,258.23
3119,188,2024-03-23T17:58:56,EUR,29.64
3120,182,2025-03-10T00:49:40,EUR,739.4
3121,137,2023-07-06T19:21:53,EUR,236.51
3122,56,2023-11-01T09:26:18,EUR,116.95
3123,85,2023-09-10T23:57:53,EUR,258.82
3124,189,2024-10-05T23:02:18,EUR,158.21
3125,188,2023-09-08T19:31:47,EUR,149.27
3126,114,2025-08-21T18:20:26,EUR,401.87
3127,37,2023-05-17T01:47:58,EUR,190.14
3128,92,2024-10-15T04:09:53,EUR,287.09
3129,98,2023-01-04T23:35:26,EUR,132.69
3130,150,2023-07-11T06:30:23,EUR,196.72
3131,139,2023-09-11T07:03:21,EUR,168.32
3132,185,2024-11-06T23:54:52,EUR,559.0
3133,4,2023-05-11T19:11:59,EUR,565.62
3134,135,2023-02-08T13:15:22,EUR,245.07
3135,54,2024-08-01T18:54:06,EUR,232.37
3136,129,2024-12-18T20:27:34,EUR,240.01
3137,3,2023-06-20T01:28:45,EUR,126.12
3138,166,2023-05-06T15:08:40,EUR,409.32
3139,129,2025-06-02T16:37:57,EUR,21.65
3140,38,2025-06-20T06:40:20,EUR,311.77
3141,240,2025-03-27T11:03:56,EUR,56.42
3142,133,2023-09-20T02:12:00,EUR,388.93
3143,202,2023-09-08T02:35:07,EUR,509.17
3144,21,2023-11-29T14:12:22,EUR,133.5
3145,195,2023-03-22T19:30:52,EUR,212.08
3146,47,2024-03-08T12:57:54,EUR,476.83
3147,35,2024-01-30T13:44:36,EUR,470.69
